"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"39914",133,"WR-P-P-G-0000203266","'We worden beiden beoordeeld door anderen'"," , maar u blijft uitdrukkelijk","op de achtergrond"," . Pollack : "" Ik","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.18.s.1.w.13 p.18.s.1.w.14 p.18.s.1.w.15",1,"blijven",1,39914,"WR-P-P-G","newspapers","WR-P-P-G-0000203266-p.18.s.1","op de achtergrond blijven",4,4
"39782",133,"WR-P-P-G-0000385049","«Ik ben net zo gelukkig in wat ik nù doe»"," drie dagen bleef zij opvallend","op de achtergrond"," : Ik schiet heel goed","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.13.s.3.w.8 p.13.s.3.w.9 p.13.s.3.w.10",1,"blijven",1,39782,"WR-P-P-G","newspapers","WR-P-P-G-0000385049-p.13.s.3","op de achtergrond blijven",4,4
"39726",133,"WR-P-P-H-0000086802","In geuren en kleuren"," integendeel met de ellebogen om","op de achtergrond"," te blijven . Aan '","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.8 p.3.s.4.w.9 p.3.s.4.w.10",1,"blijven",1,39726,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000086802-p.3.s.4","op de achtergrond blijven",4,4
"39635",133,"WR-P-E-J-0000092475","Rama VII"," een constitutionele monarchie , maar","op de achtergrond"," bleven de koningen vaak veel","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.13.w.9 p.1.s.13.w.10 p.1.s.13.w.11",1,"blijven",1,39635,"WR-P-E-J","wikipedia","WR-P-E-J-0000092475-p.1.s.13","op de achtergrond blijven",4,4
"39734",133,"WR-P-P-H-0000098925","Door het lot verbonden"," zondagsschilder en bleef lange tijd","op de achtergrond"," . Pas tijdens het laatste","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.3.w.19 p.3.s.3.w.20 p.3.s.3.w.21",1,"blijven",1,39734,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000098925-p.3.s.3","op de achtergrond blijven",4,4
"39906",133,"WR-P-P-G-0000621709","""Ik heb wel een beetje schrik''"," Maar ik vond dat ik","op de achtergrond"," moest blijven . Voor mijn","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.6 p.3.s.4.w.7 p.3.s.4.w.8",1,"blijven",1,39906,"WR-P-P-G","newspapers","WR-P-P-G-0000621709-p.3.s.4","op de achtergrond blijven",4,4
"39727",133,"WR-P-P-H-0000117809","VIRUS: ELEMENTS"," Zeebroeck - die zelf helemaal","op de achtergrond"," bleef - hield alles heel","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.1.w.18 p.4.s.1.w.19 p.4.s.1.w.20",1,"blijven",1,39727,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000117809-p.4.s.1","op de achtergrond blijven",4,4
"39670",133,"WR-P-P-K-0000000053","Hoofdstuk 5: Zagreb en Tuzla: op zoek naar Informatie"," , maar blijft als toehoorder","op de achtergrond"," . Cruciaal is verder dat","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.63.s.6.w.19 p.63.s.6.w.20 p.63.s.6.w.21",1,"blijven",1,39670,"WR-P-P-K","reports","WR-P-P-K-0000000053-p.63.s.6","op de achtergrond blijven",4,4
"39633",133,"WR-P-E-J-0000005162","Donkerveldmicroscopie"," stop "" blijft het donker","op de achtergrond"," als men in de microscoop","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.73 p.3.s.4.w.74 p.3.s.4.w.75",1,"blijven",1,39633,"WR-P-E-J","wikipedia","WR-P-E-J-0000005162-p.3.s.4","op de achtergrond blijven",4,4
"39901",133,"WR-P-P-G-0000579411","""Mijn moeder vindt die decolleté minder leuk"," goed doet , blijf je","op de achtergrond"," . Wat is voor jou","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.6.s.2.w.9 p.6.s.2.w.10 p.6.s.2.w.11",1,"blijven",1,39901,"WR-P-P-G","newspapers","WR-P-P-G-0000579411-p.6.s.2","op de achtergrond blijven",4,4
"39815",133,"WR-P-P-G-0000189194","No title available."," personeel en Nederlandse eigenaars die","op de achtergrond"," blijven , maar steeds bereikbaar","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.4.w.23 p.5.s.4.w.24 p.5.s.4.w.25",1,"blijven",1,39815,"WR-P-P-G","newspapers","WR-P-P-G-0000189194-p.5.s.4","op de achtergrond blijven",4,4
"39565",133,"WR-P-E-G-0000010970","Elling"," . Het is moeilijk om","op de achtergrond"," te blijven , maar het","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.744.s.1.w.5 p.744.s.1.w.6 p.744.s.1.w.7",1,"blijven",1,39565,"WR-P-E-G","subtitles","WR-P-E-G-0000010970-p.744.s.1","op de achtergrond blijven",4,4
"39910",133,"WR-P-P-G-0000159014","Amerikaanse beroemdheden stemmen ook"," jaar geleden bleef het verhaal","op de achtergrond"," , maar naarmate de Amerikaanse","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.8.s.2.w.7 p.8.s.2.w.8 p.8.s.2.w.9",1,"blijven",1,39910,"WR-P-P-G","newspapers","WR-P-P-G-0000159014-p.8.s.2","op de achtergrond blijven",4,4
"39932",133,"WS-U-E-A-0000001513","openingspr karremans","openingspr karremans Hij is lang","op de achtergrond"," gebleven in de nasleep van","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6",1,"blijven",1,39932,"WS-U-E-A","auto cues","WS-U-E-A-0000001513-p.1.s.1","op de achtergrond blijven",4,4
"39561",133,"WR-P-E-G-0000004505","Subtitles for Afrit 9 (08/09/03)"," spreken . Ikzelf blijf liever","op de achtergrond"," . Als de tuin open","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.127.s.1.w.4 p.127.s.1.w.5 p.127.s.1.w.6",1,"blijven",1,39561,"WR-P-E-G","subtitles","WR-P-E-G-0000004505-p.127.s.1","op de achtergrond blijven",4,4
"39933",133,"WS-U-E-A-0000245477","turken in europese wijk"," De politie houdt zich discreet","op de achtergrond"," , maar het blijft erg","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.4.w.6 p.1.s.4.w.7 p.1.s.4.w.8",1,"blijven",1,39933,"WS-U-E-A","auto cues","WS-U-E-A-0000245477-p.1.s.4","op de achtergrond blijven",4,4
"39765",133,"WR-P-P-H-0000026135","GASUNIE EN GIMV"," echter niet nutteloos geweest .","Op de achtergrond"," blijft het gasdossier bestaan ,","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.3.w.1 p.3.s.3.w.2 p.3.s.3.w.3",1,"blijven",1,39765,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000026135-p.3.s.3","op de achtergrond blijven",4,4
"39886",133,"WR-P-P-G-0000634938","Scholen centraal in drugsbestrijding"," parket blijven in dit verhaal","op de achtergrond"," . Anders wordt het als","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.6.s.2.w.19 p.6.s.2.w.20 p.6.s.2.w.21",1,"blijven",1,39886,"WR-P-P-G","newspapers","WR-P-P-G-0000634938-p.6.s.2","op de achtergrond blijven",4,4
"39739",133,"WR-P-P-H-0000107467","Boeken"," , een figuur die helemaal","op de achtergrond"," blijft maar duidelijk het geweten","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.12.s.8.w.16 p.12.s.8.w.17 p.12.s.8.w.18",1,"blijven",1,39739,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000107467-p.12.s.8","op de achtergrond blijven",4,4
"39911",133,"WR-P-P-G-0000708880","Belgische Anne Malherbe first lady van Ecuador"," , die tot hiertoe liefst","op de achtergrond"," bleef . De lyrische Ecuadoraanse","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.2.w.26 p.3.s.2.w.27 p.3.s.2.w.28",1,"blijven",1,39911,"WR-P-P-G","newspapers","WR-P-P-G-0000708880-p.3.s.2","op de achtergrond blijven",4,4
"39645",133,"WR-P-E-J-0000102677","Maria de' Medici"," hij zich met haar .","Op de achtergrond"," bleef zij zich met de","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.3.w.1 p.4.s.3.w.2 p.4.s.3.w.3",1,"blijven",1,39645,"WR-P-E-J","wikipedia","WR-P-E-J-0000102677-p.4.s.3","op de achtergrond blijven",4,4
"39632",133,"WR-P-E-J-0000111080","R.L. Stine"," blijft het liefst een beetje","op de achtergrond"," . Hij is gestopt met","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.8.s.1.w.7 p.8.s.1.w.8 p.8.s.1.w.9",1,"blijven",1,39632,"WR-P-E-J","wikipedia","WR-P-E-J-0000111080-p.8.s.1","op de achtergrond blijven",4,4
"39789",133,"WR-P-P-G-0000246005","No title available."," , maar blijft vrij bescheiden","op de achtergrond"," . De hoofdrol gaat naar","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.18.s.8.w.14 p.18.s.8.w.15 p.18.s.8.w.16",1,"blijven",1,39789,"WR-P-P-G","newspapers","WR-P-P-G-0000246005-p.18.s.8","op de achtergrond blijven",4,4
"39806",133,"WR-P-P-G-0000517452","Artikel zonder titel"," en Orlando ? Hij moet","op de achtergrond"," blijven Over onrust rond Ferrera","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.2.w.3 p.4.s.2.w.4 p.4.s.2.w.5",1,"blijven",1,39806,"WR-P-P-G","newspapers","WR-P-P-G-0000517452-p.4.s.2","op de achtergrond blijven",4,4
"39640",133,"WR-P-E-J-0000002105","Geschiedenis van Luxemburg"," de Tachtigjarige Oorlog blijft Luxemburg","op de achtergrond"," . Door de afstand van","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.9.w.7 p.3.s.9.w.8 p.3.s.9.w.9",1,"blijven",1,39640,"WR-P-E-J","wikipedia","WR-P-E-J-0000002105-p.3.s.9","op de achtergrond blijven",4,4
"39583",133,"WR-P-E-A-0004333175","Tonia"," mensen reageren die wat meer","op de achtergrond"," blijven , is het gelijk","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.2.w.16 p.3.s.2.w.17 p.3.s.2.w.18",1,"blijven",1,39583,"WR-P-E-A","discussion lists","WR-P-E-A-0004333175-p.3.s.2","op de achtergrond blijven",4,4
"39671",133,"WR-P-P-K-0000000037","Hoofdstuk 8: Peacekeeping en humanitair Optreden"," individuen uit andere (bedrijfs-)culturen bleef","op de achtergrond"," . Dan was er het","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.433.s.7.w.39 p.433.s.7.w.40 p.433.s.7.w.41",1,"blijven",1,39671,"WR-P-P-K","reports","WR-P-P-K-0000000037-p.433.s.7","op de achtergrond blijven",4,4
"39835",133,"WR-P-P-G-0000681117","""We moesten hier"," . Nochtans blijft de politiek","op de achtergrond"," . De organisatoren hadden gevraagd","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.1.w.5 p.5.s.1.w.6 p.5.s.1.w.7",1,"blijven",1,39835,"WR-P-P-G","newspapers","WR-P-P-G-0000681117-p.5.s.1","op de achtergrond blijven",4,4
"39649",133,"WR-P-P-B-0000000065","Frankrijk en de hugenoten"," medelijdende , behulpzame Vader enigszins","op de achtergrond"," zijn gebleven . Gelovigen drukken","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.303.s.2.w.28 p.303.s.2.w.29 p.303.s.2.w.30",1,"blijven",1,39649,"WR-P-P-B","books","WR-P-P-B-0000000065-p.303.s.2","op de achtergrond blijven",4,4
"39805",133,"WR-P-P-G-0000223894","Vakantie nemen is gevaarlijk"," trotseren en bleef liever zelf","op de achtergrond"," . Op de begrafenis van","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.11.s.4.w.17 p.11.s.4.w.18 p.11.s.4.w.19",1,"blijven",1,39805,"WR-P-P-G","newspapers","WR-P-P-G-0000223894-p.11.s.4","op de achtergrond blijven",4,4
"39580",133,"WR-P-E-A-0000370745","Unspecified"," heeft dan blijven we beter","op de achtergrond"," . Valerie vond ik persoonlijk","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.1.w.18 p.3.s.1.w.19 p.3.s.1.w.20",1,"blijven",1,39580,"WR-P-E-A","discussion lists","WR-P-E-A-0000370745-p.3.s.1","op de achtergrond blijven",4,4
"39768",133,"WR-P-P-H-0000088046","Het paard leidt de dans"," blijft de meester zelfs opvallend","op de achtergrond"," . Pas aan het slot","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.14.s.9.w.8 p.14.s.9.w.9 p.14.s.9.w.10",1,"blijven",1,39768,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000088046-p.14.s.9","op de achtergrond blijven",4,4
"39636",133,"WR-P-E-J-0000050525","Lee Kuan Yew"," senior minister bleef hij echter","op de achtergrond"," de machtigste man . Lees","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.26.w.7 p.1.s.26.w.8 p.1.s.26.w.9",1,"blijven",1,39636,"WR-P-E-J","wikipedia","WR-P-E-J-0000050525-p.1.s.26","op de achtergrond blijven",4,4
"39797",133,"WR-P-P-G-0000640667","""Te bescheiden''"," opdaagt . Hij blijft liever","op de achtergrond"," . "" ","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.4 p.3.s.4.w.5 p.3.s.4.w.6",1,"blijven",1,39797,"WR-P-P-G","newspapers","WR-P-P-G-0000640667-p.3.s.4","op de achtergrond blijven",4,4
"39890",133,"WR-P-P-G-0000576475","""Ik ben zo fier op hem''"," , maar zij bleef sindsdien","op de achtergrond"," . "" Dat heb ik","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.6.s.2.w.12 p.6.s.2.w.13 p.6.s.2.w.14",1,"blijven",1,39890,"WR-P-P-G","newspapers","WR-P-P-G-0000576475-p.6.s.2","op de achtergrond blijven",4,4
"39919",133,"WR-P-P-G-0000255987","""We moesten hier gewoon bij zijn''"," . Nochtans blijft de politiek","op de achtergrond"," . De organisatoren hadden gevraagd","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.7.s.1.w.5 p.7.s.1.w.6 p.7.s.1.w.7",1,"blijven",1,39919,"WR-P-P-G","newspapers","WR-P-P-G-0000255987-p.7.s.1","op de achtergrond blijven",4,4
"39747",133,"WR-P-E-J-0000060179","Giovanni Giolitti"," van Afgevaardigden . Hij bleef","op de achtergrond"," , maar oefende wel kritiek","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.18.w.3 p.3.s.18.w.4 p.3.s.18.w.5",1,"blijven",1,39747,"WR-P-E-J","wikipedia","WR-P-E-J-0000060179-p.3.s.18","op de achtergrond blijven",4,4
"39798",133,"WR-P-P-G-0000149731","'Eerst hetuig de straat af'"," ' De echte leiders blijven","op de achtergrond"," . ' Soms zijn ouders","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.22.s.4.w.6 p.22.s.4.w.7 p.22.s.4.w.8",1,"blijven",1,39798,"WR-P-P-G","newspapers","WR-P-P-G-0000149731-p.22.s.4","op de achtergrond blijven",4,4
"39657",133,"WR-P-P-G-0000582099","Badstad in ban van Big Brother"," slechte zaak dat hij wat","op de achtergrond"," blijft "" , zegt Heidi","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.2.w.19 p.4.s.2.w.20 p.4.s.2.w.21",1,"blijven",1,39657,"WR-P-P-G","newspapers","WR-P-P-G-0000582099-p.4.s.2","op de achtergrond blijven",4,4
"39921",133,"WR-P-P-G-0000622139","Doktersweduwe stapt in politiek"," maar ik vond dat ik","op de achtergrond"," moest blijven om voor mijn","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.1.w.17 p.3.s.1.w.18 p.3.s.1.w.19",1,"blijven",1,39921,"WR-P-P-G","newspapers","WR-P-P-G-0000622139-p.3.s.1","op de achtergrond blijven",4,4
"39871",133,"WR-P-P-G-0000128990","De zeven levens van Mat Herben"," ging . Herben bleef toen","op de achtergrond"," , maar vond dat Nawijn","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.3.w.4 p.3.s.3.w.5 p.3.s.3.w.6",1,"blijven",1,39871,"WR-P-P-G","newspapers","WR-P-P-G-0000128990-p.3.s.3","op de achtergrond blijven",4,4
"39707",133,"WR-P-P-H-0000118518","DIMITRI VAN ZEEBROECK: 'Gekker dan dit kan niet meer' -- ELEMENTS"," omstandigheden , waarin de maker","op de achtergrond"," blijft en de beelden voor","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.1.w.36 p.3.s.1.w.37 p.3.s.1.w.38",1,"blijven",1,39707,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000118518-p.3.s.1","op de achtergrond blijven",4,4
"39930",133,"WS-U-E-A-0000015184","Reacties in den lande"," het positief dat Maxima's vader","op de achtergrond"," blijft . Maar het is","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.2.w.15 p.5.s.2.w.16 p.5.s.2.w.17",1,"blijven",1,39930,"WS-U-E-A","auto cues","WS-U-E-A-0000015184-p.5.s.2","op de achtergrond blijven",4,4
"39599",133,"WR-P-P-B-0000000002","Unspecified"," vond het niet erg om","op de achtergrond"," te blijven . Dat waardeerde","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1416.s.4.w.16 p.1416.s.4.w.17 p.1416.s.4.w.18",1,"blijven",1,39599,"WR-P-P-B","books","WR-P-P-B-0000000002-p.1416.s.4","op de achtergrond blijven",4,4
"39709",133,"WR-P-P-H-0000167947","Een collectief prestatieloon"," Shell ook is verpakt ,","op de achtergrond"," blijven die oude zwart-witbeelden toch","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.3.w.13 p.2.s.3.w.14 p.2.s.3.w.15",1,"blijven",1,39709,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000167947-p.2.s.3","op de achtergrond blijven",4,4
"39568",133,"WR-P-E-G-0000003708","Subtitles for Thuis 1369"," , blijf ik nu beter","op de achtergrond"," . Uit het zicht van","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.166.s.1.w.13 p.166.s.1.w.14 p.166.s.1.w.15",1,"blijven",1,39568,"WR-P-E-G","subtitles","WR-P-E-G-0000003708-p.166.s.1","op de achtergrond blijven",4,4
"39655",133,"WR-P-P-G-0000320783","TECHNISCHE FICHE"," dieselversie blijft het motorgeluid discreet","op de achtergrond"," . Tenminste , zolang je","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.44.s.6.w.10 p.44.s.6.w.11 p.44.s.6.w.12",1,"blijven",1,39655,"WR-P-P-G","newspapers","WR-P-P-G-0000320783-p.44.s.6","op de achtergrond blijven",4,4
"39624",133,"WR-P-P-G-0000302600","Jasper Aerents pakt drie VLAAMSE zwemtitels"," in de belangstelling terwijl ik","op de achtergrond"," bleef Nu ook mijn prestaties","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.1.s.4.w.10 p.1.s.4.w.11 p.1.s.4.w.12",1,"blijven",1,39624,"WR-P-P-G","newspapers","WR-P-P-G-0000302600-p.1.s.4","op de achtergrond blijven",4,4
"39742",133,"WR-P-P-H-0000022906","Authentiek australië"," , de artiesten zelf blijven","op de achtergrond"," . In de winkel vind","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.8.w.13 p.2.s.8.w.14 p.2.s.8.w.15",1,"blijven",1,39742,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000022906-p.2.s.8","op de achtergrond blijven",4,4
"39920",133,"WR-P-P-G-0000229909","Tussen underground en Disneyland"," westkust is daarbij altijd discreet","op de achtergrond"," gebleven . Toch zijn deze","op de achtergrond","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.1.w.44 p.5.s.1.w.45 p.5.s.1.w.46",1,"blijven",1,39920,"WR-P-P-G","newspapers","WR-P-P-G-0000229909-p.5.s.1","op de achtergrond blijven",4,4
"40640",134,"WR-P-P-H-0000133768","Wat was vorig seizoen het probleem en waar moet er versterking komen? Wie komt, wie gaat? En welke namen circuleren er?"," . SahinEmre en JoChristiaens zullen","van de hand"," worden gedaan omdat ze al","van de hand","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.29.s.3.w.5 p.29.s.3.w.6 p.29.s.3.w.7",1,"doen",1,40640,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000133768-p.29.s.3","van de hand doen",4,4
"40132",134,"WR-P-P-G-0000518195","De Munt verkoopt 2.000 originele operakostuums"," deed zaterdag 2.000 originele kostuums","van de hand"," , goed voor zowat 160","van de hand","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.4.w.9 p.2.s.4.w.10 p.2.s.4.w.11",1,"doen",1,40132,"WR-P-P-G","newspapers","WR-P-P-G-0000518195-p.2.s.4","van de hand doen",4,4
"40318",134,"WR-P-P-H-0000017843","RUILHANDEL"," die producten ook nogal vlug","van de hand"," doet . Zijn hitparade van","van de hand","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.1.w.19 p.3.s.1.w.20 p.3.s.1.w.21",1,"doen",1,40318,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000017843-p.3.s.1","van de hand doen",4,4
"41383",134,"WR-P-P-H-0000151691","De opkomst van het rampkapitalisme"," die overheden adviseren over het","van de hand"," doen van hun bezittingen en","van de hand","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.11.s.4.w.15 p.11.s.4.w.16 p.11.s.4.w.17",1,"doen",1,41383,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151691-p.11.s.4","van de hand doen",4,4
"40658",134,"WR-P-P-H-0000036783","Investeren om te blijven groeien"," dat bedrijfje werd wat later","van de hand"," gedaan . Vandaag vertroetelt Radson","van de hand","VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","VZ LID N","p.3.s.4.w.7 p.3.s.4.w.8 p.3.s.4.w.9",1,"doen",1,40658,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000036783-p.3.s.4","van de hand doen",4,4
